jobid	jobname	prog	num_segs	num_frames	maxvmem	cpu	exit_status
816	emt0.35.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2177.457018	0
817	emt0.35.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2180.218966	0
818	emt0.35.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2182.41459	0
819	emt0.35.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2184.359795	0
820	emt0.35.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2186.416196	0
821	emt0.35.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2188.33448	0
822	emt0.35.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2190.250068	0
823	emt0.35.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2192.135731	0
824	emt0.35.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2193.793836	0
825	emt0.35.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2195.3211260000003	0
826	emt0.35.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2196.58334	0
827	emt0.35.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2197.82321	0
806	emt0.35.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2201.718281	0
807	emt0.35.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2205.928498	0
828	emt0.35.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2206.518477	0
831	emt0.36.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2210.34846	0
832	emt0.36.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2214.0364499999996	0
833	emt0.36.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2217.3884900000003	0
834	emt0.36.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2220.4031680000003	0
835	emt0.36.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2223.439909	0
836	emt0.36.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2226.432459	0
837	emt0.36.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2229.075748	0
838	emt0.36.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2231.839843	0
839	emt0.36.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2234.598507	0
840	emt0.36.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2237.395426	0
841	emt0.36.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2239.6269789999997	0
842	emt0.36.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2241.581828	0
843	emt0.36.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2243.685116	0
844	emt0.36.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2245.610267	0
845	emt0.36.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2247.4906349999997	0
846	emt0.36.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2249.341278	0
847	emt0.36.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2250.96484	0
848	emt0.36.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2252.572272	0
849	emt0.36.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2253.86987	0
850	emt0.36.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2255.0824390000002	0
829	emt0.36.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2258.989521	0
830	emt0.36.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2263.01773	0
851	emt0.36.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2263.6143	0
854	emt0.37.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2267.393582	0
855	emt0.37.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2270.9464179999995	0
856	emt0.37.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2274.393392	0
857	emt0.37.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2277.728784	0
858	emt0.37.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2280.8254779999997	0
859	emt0.37.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2283.796496	0
860	emt0.37.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2286.457104	0
861	emt0.37.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2289.1886299999996	0
862	emt0.37.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2291.9614070000002	0
863	emt0.37.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2294.776195	0
864	emt0.37.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2296.989321	0
865	emt0.37.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2298.9567	0
866	emt0.37.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2301.00321	0
867	emt0.37.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2302.906186	0
868	emt0.37.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2304.802796	0
869	emt0.37.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2306.727463	0
870	emt0.37.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2308.367838	0
871	emt0.37.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2309.8819860000003	0
872	emt0.37.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2311.1007799999998	0
873	emt0.37.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2312.338384	0
852	emt0.37.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2316.234316	0
853	emt0.37.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2320.489378	0
874	emt0.37.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2321.088203	0
877	emt0.38.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2324.830036	0
878	emt0.38.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2328.4176209999996	0
879	emt0.38.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2331.8811880000003	0
880	emt0.38.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2335.230573	0
881	emt0.38.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2338.4559579999996	0
882	emt0.38.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2341.463856	0
883	emt0.38.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2344.168192	0
884	emt0.38.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2346.962796	0
885	emt0.38.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2349.737298	0
886	emt0.38.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2352.510317	0
887	emt0.38.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2354.728585	0
888	emt0.38.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2356.7177100000004	0
889	emt0.38.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2358.772167	0
890	emt0.38.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2360.692215	0
891	emt0.38.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2362.5377879999996	0
892	emt0.38.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2364.420381	0
893	emt0.38.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2366.0540029999997	0
894	emt0.38.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2367.579471	0
895	emt0.38.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2368.851606	0
896	emt0.38.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2370.0668210000003	0
875	emt0.38.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2373.876997	0
876	emt0.38.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2378.254835	0
897	emt0.38.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2378.837861	0
900	emt0.39.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2382.6242519999996	0
901	emt0.39.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2385.997339	0
902	emt0.39.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2389.454616	0
903	emt0.39.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2392.832633	0
904	emt0.39.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2396.045568	0
905	emt0.39.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2399.091702	0
906	emt0.39.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2401.68885	0
907	emt0.39.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2404.5052969999997	0
908	emt0.39.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2407.293543	0
909	emt0.39.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2410.066292	0
910	emt0.39.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2412.344511	0
911	emt0.39.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2414.259192	0
912	emt0.39.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2416.3050789999998	0
913	emt0.39.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2418.231656	0
914	emt0.39.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2420.101358	0
915	emt0.39.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2422.003031	0
916	emt0.39.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2423.669237	0
917	emt0.39.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2425.214061	0
918	emt0.39.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2426.458808	0
919	emt0.39.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2427.650827	0
898	emt0.39.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2431.614931	0
899	emt0.39.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2435.732569	0
920	emt0.39.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2436.344504	0
923	emt0.40.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2439.8907019999997	0
924	emt0.40.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2443.586441	0
925	emt0.40.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2447.1020590000003	0
926	emt0.40.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2450.3345600000002	0
927	emt0.40.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2453.581339	0
928	emt0.40.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2456.5305799999996	0
929	emt0.40.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2459.111252	0
930	emt0.40.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2461.8403710000002	0
931	emt0.40.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2464.566991	0
932	emt0.40.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2467.322902	0
933	emt0.40.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2469.488087	0
934	emt0.40.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2471.441021	0
935	emt0.40.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2473.474131	0
936	emt0.40.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2475.372943	0
937	emt0.40.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2477.2304950000002	0
938	emt0.40.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2479.079405	0
939	emt0.40.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2480.735252	0
940	emt0.40.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2482.273289	0
941	emt0.40.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2483.484966	0
942	emt0.40.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2484.6544280000003	0
921	emt0.40.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2488.537335	0
922	emt0.40.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2492.585802	0
943	emt0.40.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2493.171031	0
946	emt0.41.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2497.0341449999996	0
947	emt0.41.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2500.5735179999997	0
948	emt0.41.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2504.072696	0
949	emt0.41.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2507.416749	0
950	emt0.41.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2510.5108179999997	0
951	emt0.41.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2513.51179	0
952	emt0.41.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2516.154239	0
953	emt0.41.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2518.9247	0
954	emt0.41.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2521.7206929999998	0
955	emt0.41.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2524.531618	0
956	emt0.41.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2526.627752	0
957	emt0.41.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2528.592039	0
958	emt0.41.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2530.6755329999996	0
959	emt0.41.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2532.5735919999997	0
960	emt0.41.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2534.4094640000003	0
961	emt0.41.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2536.318333	0
962	emt0.41.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2537.9239509999998	0
963	emt0.41.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2539.502767	0
964	emt0.41.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2540.731428	0
965	emt0.41.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2541.96676	0
944	emt0.41.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2545.799325	0
945	emt0.41.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2549.666397	0
966	emt0.41.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2550.245054	0
969	emt0.42.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2553.698691	0
970	emt0.42.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2557.204061	0
971	emt0.42.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2560.594114	0
972	emt0.42.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2563.8529559999997	0
973	emt0.42.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2566.946628	0
974	emt0.42.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2569.9269219999996	0
975	emt0.42.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2572.59077	0
976	emt0.42.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2575.356385	0
977	emt0.42.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2578.102518	0
978	emt0.42.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2580.7578679999997	0
979	emt0.42.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2582.9531389999997	0
980	emt0.42.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2584.90409	0
981	emt0.42.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2586.960349	0
982	emt0.42.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2588.873985	0
983	emt0.42.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2590.718902	0
984	emt0.42.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2592.603053	0
985	emt0.42.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2594.2388699999997	0
986	emt0.42.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2595.757591	0
987	emt0.42.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2596.998601	0
988	emt0.42.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2598.178387	0
967	emt0.42.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2601.977408	0
968	emt0.42.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2605.7449070000002	0
989	emt0.42.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2606.303361	0
992	emt0.43.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2609.80526	0
993	emt0.43.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2613.326187	0
994	emt0.43.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2616.6693139999998	0
995	emt0.43.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	2619.965608	0
996	emt0.43.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	2623.111292	0
997	emt0.43.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	2625.9179679999997	0
998	emt0.43.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	2628.539678	0
999	emt0.43.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	2631.283529	0
1000	emt0.43.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	2634.033895	0
1001	emt0.43.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	2636.7572400000004	0
1002	emt0.43.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	2638.9649790000003	0
1003	emt0.43.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	2640.957972	0
1004	emt0.43.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	2643.0179540000004	0
1005	emt0.43.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	2644.964395	0
1006	emt0.43.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	2646.788005	0
1007	emt0.43.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	2648.6623019999997	0
1008	emt0.43.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	2650.286446	0
1009	emt0.43.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	2651.820985	0
1010	emt0.43.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	2653.0768590000002	0
1011	emt0.43.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	2654.317934	0
990	emt0.43.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	2658.258838	0
991	emt0.43.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	2662.330355	0
1012	emt0.43.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	2662.922863	0
1015	emt0.44.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	2666.5809919999997	0
1016	emt0.44.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	2670.050545	0
1017	emt0.44.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	2673.526821	0
